Live,Symbol,Percentage,Initial_Margin,Maintenance,Hedge,Margin_Calculation,Profit_Calculation,Trade,Comment
Demo - 5,USDHKD, , , , , , , ,Symbol ignored: *
Demo - 5,USDHKD$, , , , , , , ,Symbol ignored: *
Demo - 5,USDHKD`, , , , , , , ,Symbol ignored: *
Demo - 5,USDHUF, , , , , , , ,Symbol ignored: *
Demo - 5,USDHUF$, , , , , , , ,Symbol ignored: *
Demo - 5,USDHUF`, , , , , , , ,Symbol ignored: *
Demo - 5,USDJPY, , , , , , , ,Symbol ignored: *
Demo - 5,USDJPY$, , , , , , , ,Symbol ignored: *
Demo - 5,USDJPY`, , , , , , , ,Symbol ignored: *
Demo - 5,USDJPYq, , , , , , , ,Symbol ignored: *
Demo - 5,USDMXN, , , , , , , ,Symbol ignored: *
Demo - 5,USDMXN$, , , , , , , ,Symbol ignored: *
Demo - 5,USDMXN`, , , , , , , ,Symbol ignored: *
Demo - 5,USDNOK, , , , , , , ,Symbol ignored: *
Demo - 5,USDNOK$, , , , , , , ,Symbol ignored: *
Demo - 5,USDNOK`, , , , , , , ,Symbol ignored: *
Demo - 5,USDPLN, , , , , , , ,Symbol ignored: *
Demo - 5,USDPLN$, , , , , , , ,Symbol ignored: *
Demo - 5,USDPLN`, , , , , , , ,Symbol ignored: *
Demo - 5,USDSEK, , , , , , , ,Symbol ignored: *
Demo - 5,USDSEK$, , , , , , , ,Symbol ignored: *
Demo - 5,USDSEK`, , , , , , , ,Symbol ignored: *
Demo - 5,USDSGD, , , , , , , ,Symbol ignored: *
Demo - 5,USDSGD$, , , , , , , ,Symbol ignored: *
Demo - 5,USDSGD`, , , , , , , ,Symbol ignored: *
Demo - 5,USDSGDq, , , , , , , ,Symbol ignored: *
Demo - 5,USDTRY, , , , , , , ,Symbol ignored: *
Demo - 5,USDTRY$, , , , , , , ,Symbol ignored: *
Demo - 5,USDTRY`, , , , , , , ,Symbol ignored: *
Demo - 5,USDZAR, , , , , , , ,Symbol ignored: *
Demo - 5,USDZAR$, , , , , , , ,Symbol ignored: *
Demo - 5,USDZAR`, , , , , , , ,Symbol ignored: *
Demo - 5,XAGUSD, , , , , , , ,Symbol ignored: *
Demo - 5,XAGUSD$, , , , , , , ,Symbol ignored: *
Demo - 5,XAGUSD`, , , , , , , ,Symbol ignored: *
Demo - 5,XAGUSDq, , , , , , , ,Symbol ignored: *
Demo - 5,XAUUSD, , , , , , , ,Symbol ignored: *
Demo - 5,XAUUSD$, , , , , , , ,Symbol ignored: *
Demo - 5,XAUUSD`, , , , , , , ,Symbol ignored: *
Demo - 5,XAUUSDq, , , , , , , ,Symbol ignored: *
Demo - 5,USDCOP, , , , , , , ,Symbol ignored: *
Demo - 5,BTCUSD, , , , , , , ,Symbol ignored: *
Demo - 5,BCHUSD, , , , , , , ,Symbol ignored: *
Demo - 5,DSHUSD, , , , , , , ,Symbol ignored: *
Demo - 5,XRPUSD, , , , , , , ,Symbol ignored: *
Demo - 5,LTCUSD, , , , , , , ,Symbol ignored: *
Demo - 5,ETHUSD, , , , , , , ,Symbol ignored: *
Demo - 5,AUDCADy, , , , , , , ,Symbol ignored: *
Demo - 5,AUDCHFy, , , , , , , ,Symbol ignored: *
Demo - 5,AUDJPYy, , , , , , , ,Symbol ignored: *
Demo - 5,AUDNZDy, , , , , , , ,Symbol ignored: *
Demo - 5,CADCHFy, , , , , , , ,Symbol ignored: *
Demo - 5,CHFJPYy, , , , , , , ,Symbol ignored: *
Demo - 5,CHFSGDy, , , , , , , ,Symbol ignored: *
Demo - 5,EURAUDy, , , , , , , ,Symbol ignored: *
Demo - 5,EURCHFy, , , , , , , ,Symbol ignored: *
Demo - 5,EURGBPy, , , , , , , ,Symbol ignored: *
Demo - 5,EURJPYy, , , , , , , ,Symbol ignored: *
Demo - 5,AUDUSDy, , , , , , , ,Symbol ignored: *
Demo - 5,EURSGDy, , , , , , , ,Symbol ignored: *
Demo - 5,EURUSDy, , , , , , , ,Symbol ignored: *
Demo - 5,GBPAUDy, , , , , , , ,Symbol ignored: *
Demo - 5,GBPCADy, , , , , , , ,Symbol ignored: *
Demo - 5,GBPCHFy, , , , , , , ,Symbol ignored: *
Demo - 5,GBPJPYy, , , , , , , ,Symbol ignored: *
Demo - 5,GBPNZDy, , , , , , , ,Symbol ignored: *
Demo - 5,GBPUSDy, , , , , , , ,Symbol ignored: *
Demo - 5,NOKJPYy, , , , , , , ,Symbol ignored: *
Demo - 5,NZDCADy, , , , , , , ,Symbol ignored: *
Demo - 5,NZDCHFy, , , , , , , ,Symbol ignored: *
Demo - 5,NZDJPYy, , , , , , , ,Symbol ignored: *
Demo - 5,NZDUSDy, , , , , , , ,Symbol ignored: *
Demo - 5,SGDJPYy, , , , , , , ,Symbol ignored: *
Demo - 5,USDCADy, , , , , , , ,Symbol ignored: *
Demo - 5,USDCHFy, , , , , , , ,Symbol ignored: *
Demo - 5,USDJPYy, , , , , , , ,Symbol ignored: *
Demo - 5,USDSGDy, , , , , , , ,Symbol ignored: *
Demo - 5,XAGUSDy, , , , , , , ,Symbol ignored: *
Demo - 5,XAUUSDy, , , , , , , ,Symbol ignored: *
Demo - 5,AUDSGDy, , , , , , , ,Symbol ignored: *
Demo - 5,CADJPYy, , , , , , , ,Symbol ignored: *
Demo - 5,EURCADy, , , , , , , ,Symbol ignored: *
Demo - 5,EURNZDy, , , , , , , ,Symbol ignored: *
Demo - 5,.AUS200y, , , , , , , ,Symbol ignored: *
Demo - 5,.DE30y, , , , , , , ,Symbol ignored: *
Demo - 5,.ES35y, , , , , , , ,Symbol ignored: *
Demo - 5,.F40y, , , , , , , ,Symbol ignored: *
Demo - 5,.HK50y, , , , , , , ,Symbol ignored: *
Demo - 5,.STOXX50y, , , , , , , ,Symbol ignored: *
Demo - 5,.JP225y, , , , , , , ,Symbol ignored: *
Demo - 5,.UK100y, , , , , , , ,Symbol ignored: *
Demo - 5,.US30y, , , , , , , ,Symbol ignored: *
Demo - 5,.US100y, , , , , , , ,Symbol ignored: *
Demo - 5,.UKOily, , , , , , , ,Symbol ignored: *
Demo - 5,.USOily, , , , , , , ,Symbol ignored: *
Demo - 5,.US500y, , , , , , , ,Symbol ignored: *
Demo - 5,.A50y, , , , , , , ,Symbol ignored: *
Demo - 5,BTCGBP.nx, , , , , , , ,Symbol ignored: *
Demo - 5,BTCEUR.nx, , , , , , , ,Symbol ignored: *
Demo - 5,BTCUSD.nx, , , , , , , ,Symbol ignored: *
Demo - 5,ETHEUR.nx, , , , , , , ,Symbol ignored: *
Demo - 5,ETHUSD.nx, , , , , , , ,Symbol ignored: *
Demo - 5,LTCUSD.nx, , , , , , , ,Symbol ignored: *
Demo - 5,LTCEUR.nx, , , , , , , ,Symbol ignored: *
Demo - 5,DSHUSD.nx, , , , , , , ,Symbol ignored: *
Demo - 5,NEOUSD.nx, , , , , , , ,Symbol ignored: *
Demo - 5,XMRUSD.nx, , , , , , , ,Symbol ignored: *
Demo - 5,ZECUSD.nx, , , , , , , ,Symbol ignored: *
Demo - 5,EDOUSD.nx, , , , , , , ,Symbol ignored: *
Demo - 5,EOSUSD.nx, , , , , , , ,Symbol ignored: *
Demo - 5,IOTUSD.nx, , , , , , , ,Symbol ignored: *
Demo - 5,ETPUSD.nx, , , , , , , ,Symbol ignored: *
Demo - 5,OMGUSD.nx, , , , , , , ,Symbol ignored: *
Demo - 5,SANUSD.nx, , , , , , , ,Symbol ignored: *
Demo - 5,XRPUSD.nx, , , , , , , ,Symbol ignored: *
Demo - 5,TRXUSD.nx, , , , , , , ,Symbol ignored: *
Demo - 5,QTMUSD.nx, , , , , , , ,Symbol ignored: *
Demo - 5,AUDCAD.nx, , , , , , , ,Symbol ignored: *
Demo - 5,AUDCHF.nx, , , , , , , ,Symbol ignored: *
Demo - 5,AUDJPY.nx, , , , , , , ,Symbol ignored: *
Demo - 5,AUDNZD.nx, , , , , , , ,Symbol ignored: *
Demo - 5,AUDSGD.nx, , , , , , , ,Symbol ignored: *
Demo - 5,AUDUSD.nx, , , , , , , ,Symbol ignored: *
Demo - 5,CADCHF.nx, , , , , , , ,Symbol ignored: *
Demo - 5,CADJPY.nx, , , , , , , ,Symbol ignored: *
Demo - 5,CHFSGD.nx, , , , , , , ,Symbol ignored: *
Demo - 5,CHFJPY.nx, , , , , , , ,Symbol ignored: *
Demo - 5,EURAUD.nx, , , , , , , ,Symbol ignored: *
Demo - 5,EURCAD.nx, , , , , , , ,Symbol ignored: *
Demo - 5,EURCHF.nx, , , , , , , ,Symbol ignored: *
Demo - 5,EURGBP.nx, , , , , , , ,Symbol ignored: *
Demo - 5,EURJPY.nx, , , , , , , ,Symbol ignored: *
Demo - 5,EURNOK.nx, , , , , , , ,Symbol ignored: *
Demo - 5,EURNZD.nx, , , , , , , ,Symbol ignored: *
Demo - 5,EURSEK.nx, , , , , , , ,Symbol ignored: *
Demo - 5,EURSGD.nx, , , , , , , ,Symbol ignored: *
Demo - 5,EURTRY.nx, , , , , , , ,Symbol ignored: *
Demo - 5,EURUSD.nx, , , , , , , ,Symbol ignored: *
Demo - 5,GBPAUD.nx, , , , , , , ,Symbol ignored: *
Demo - 5,GBPCAD.nx, , , , , , , ,Symbol ignored: *
Demo - 5,GBPCHF.nx, , , , , , , ,Symbol ignored: *
Demo - 5,GBPJPY.nx, , , , , , , ,Symbol ignored: *
Demo - 5,GBPSGD.nx, , , , , , , ,Symbol ignored: *
Demo - 5,GBPNZD.nx, , , , , , , ,Symbol ignored: *
Demo - 5,GBPUSD.nx, , , , , , , ,Symbol ignored: *
Demo - 5,NOKJPY.nx, , , , , , , ,Symbol ignored: *
Demo - 5,NOKSEK.nx, , , , , , , ,Symbol ignored: *
Demo - 5,NZDCAD.nx, , , , , , , ,Symbol ignored: *
Demo - 5,NZDCHF.nx, , , , , , , ,Symbol ignored: *
Demo - 5,NZDJPY.nx, , , , , , , ,Symbol ignored: *
Demo - 5,NZDUSD.nx, , , , , , , ,Symbol ignored: *
Demo - 5,SGDJPY.nx, , , , , , , ,Symbol ignored: *
Demo - 5,USDCAD.nx, , , , , , , ,Symbol ignored: *
Demo - 5,USDCHF.nx, , , , , , , ,Symbol ignored: *
Demo - 5,USDCNH.nx, , , , , , , ,Symbol ignored: *
Demo - 5,USDDKK.nx, , , , , , , ,Symbol ignored: *
Demo - 5,USDHUF.nx, , , , , , , ,Symbol ignored: *
Demo - 5,USDHKD.nx, , , , , , , ,Symbol ignored: *
Demo - 5,USDJPY.nx, , , , , , , ,Symbol ignored: *
Demo - 5,USDMXN.nx, , , , , , , ,Symbol ignored: *
Demo - 5,USDNOK.nx, , , , , , , ,Symbol ignored: *
Demo - 5,USDPLN.nx, , , , , , , ,Symbol ignored: *
Demo - 5,USDSEK.nx, , , , , , , ,Symbol ignored: *
Demo - 5,USDSGD.nx, , , , , , , ,Symbol ignored: *
Demo - 5,USDTRY.nx, , , , , , , ,Symbol ignored: *
Demo - 5,USDZAR.nx, , , , , , , ,Symbol ignored: *
Demo - 5,XAGUSD.nx, , , , , , , ,Symbol ignored: *
Demo - 5,XAUUSD.nx, , , , , , , ,Symbol ignored: *
Demo - 5,XPTUSD.nx, , , , , , , ,Symbol ignored: *
Demo - 5,XPDUSD.nx, , , , , , , ,Symbol ignored: *
Demo - 5,.USOil.nx, , , , , , , ,Symbol ignored: *
Demo - 5,.UKOil.nx, , , , , , , ,Symbol ignored: *
Demo - 5,.DE30.nx, , , , , , , ,Symbol ignored: *
Demo - 5,.US100.nx, , , , , , , ,Symbol ignored: *
Demo - 5,.US30.nx, , , , , , , ,Symbol ignored: *
Demo - 5,.US500.nx, , , , , , , ,Symbol ignored: *
Demo - 5,.UK100.nx, , , , , , , ,Symbol ignored: *
Demo - 5,.AUS200.nx, , , , , , , ,Symbol ignored: *
Demo - 5,.JP225.nx, , , , , , , ,Symbol ignored: *
Demo - 5,.HK50.nx, , , , , , , ,Symbol ignored: *
Demo - 5,.F40.nx, , , , , , , ,Symbol ignored: *
Demo - 5,.STOXX50.nx, , , , , , , ,Symbol ignored: *
Demo - 5,BTCEUR.p2p, , , , , , , ,Symbol ignored: *
Demo - 5,BTCUSD.p2p, , , , , , , ,Symbol ignored: *
Demo - 5,BTCGBP.p2p, , , , , , , ,Symbol ignored: *
Demo - 5,ETHEUR.p2p, , , , , , , ,Symbol ignored: *
Demo - 5,ETHUSD.p2p, , , , , , , ,Symbol ignored: *
Demo - 5,LTCUSD.p2p, , , , , , , ,Symbol ignored: *
Demo - 5,LTCEUR.p2p, , , , , , , ,Symbol ignored: *
Demo - 5,DSHUSD.p2p, , , , , , , ,Symbol ignored: *
Demo - 5,NEOUSD.p2p, , , , , , , ,Symbol ignored: *
Demo - 5,ZECUSD.p2p, , , , , , , ,Symbol ignored: *
Demo - 5,XMRUSD.p2p, , , , , , , ,Symbol ignored: *
Demo - 5,EDOUSD.p2p, , , , , , , ,Symbol ignored: *
Demo - 5,EOSUSD.p2p, , , , , , , ,Symbol ignored: *
Demo - 5,ETPUSD.p2p, , , , , , , ,Symbol ignored: *
Demo - 5,IOTUSD.p2p, , , , , , , ,Symbol ignored: *
Demo - 5,OMGUSD.p2p, , , , , , , ,Symbol ignored: *
Demo - 5,SANUSD.p2p, , , , , , , ,Symbol ignored: *
Demo - 5,XRPUSD.p2p, , , , , , , ,Symbol ignored: *
Demo - 5,TRXUSD.p2p, , , , , , , ,Symbol ignored: *
Demo - 5,QTMUSD.p2p, , , , , , , ,Symbol ignored: *
Demo - 5,_Alphabet, , , , , , , ,Symbol ignored: *
Demo - 5,_AIG_Inc, , , , , , , ,Symbol ignored: *
Demo - 5,_Apple_Inc, , , , , , , ,Symbol ignored: *
Demo - 5,_Amazn_Com, , , , , , , ,Symbol ignored: *
Demo - 5,_AmericnExp, , , , , , , ,Symbol ignored: *
Demo - 5,_Alibaba, , , , , , , ,Symbol ignored: *
Demo - 5,_Boeing, , , , , , , ,Symbol ignored: *
Demo - 5,_B_Of_A, , , , , , , ,Symbol ignored: *
Demo - 5,_Citigroup, , , , , , , ,Symbol ignored: *
Demo - 5,_Cisco, , , , , , , ,Symbol ignored: *
Demo - 5,_Chevron, , , , , , , ,Symbol ignored: *
Demo - 5,_Ebay, , , , , , , ,Symbol ignored: *
Demo - 5,_Ford, , , , , , , ,Symbol ignored: *
Demo - 5,_Facebook, , , , , , , ,Symbol ignored: *
Demo - 5,_Fedex, , , , , , , ,Symbol ignored: *
Demo - 5,_GE, , , , , , , ,Symbol ignored: *
Demo - 5,_GM, , , , , , , ,Symbol ignored: *
Demo - 5,_GoldmSachs, , , , , , , ,Symbol ignored: *
Demo - 5,_Hilton, , , , , , , ,Symbol ignored: *
Demo - 5,_HP, , , , , , , ,Symbol ignored: *
Demo - 5,_Illumina, , , , , , , ,Symbol ignored: *
Demo - 5,_IBM, , , , , , , ,Symbol ignored: *
Demo - 5,_Intel, , , , , , , ,Symbol ignored: *
Demo - 5,_J&J, , , , , , , ,Symbol ignored: *
Demo - 5,_JPMrgn, , , , , , , ,Symbol ignored: *
Demo - 5,_CocaCola, , , , , , , ,Symbol ignored: *
Demo - 5,_Mastercard, , , , , , , ,Symbol ignored: *
Demo - 5,_Mcdonalds, , , , , , , ,Symbol ignored: *
Demo - 5,_Microsoft, , , , , , , ,Symbol ignored: *
Demo - 5,_Netflix, , , , , , , ,Symbol ignored: *
Demo - 5,_Oracle, , , , , , , ,Symbol ignored: *
Demo - 5,_Pfizer, , , , , , , ,Symbol ignored: *
Demo - 5,_Procter, , , , , , , ,Symbol ignored: *
Demo - 5,_Qualcomm, , , , , , , ,Symbol ignored: *
Demo - 5,_Ferrari, , , , , , , ,Symbol ignored: *
Demo - 5,_At&T, , , , , , , ,Symbol ignored: *
Demo - 5,_TevaPharma, , , , , , , ,Symbol ignored: *
Demo - 5,_Tesla, , , , , , , ,Symbol ignored: *
Demo - 5,_Twitter, , , , , , , ,Symbol ignored: *
Demo - 5,_Visa, , , , , , , ,Symbol ignored: *
Demo - 5,_Exxon, , , , , , , ,Symbol ignored: *
Demo - 5,_Adidas, , , , , , , ,Symbol ignored: *
Demo - 5,_AirFrance, , , , , , , ,Symbol ignored: *
Demo - 5,_Allianz, , , , , , , ,Symbol ignored: *
Demo - 5,_Bayer, , , , , , , ,Symbol ignored: *
Demo - 5,_BBVA, , , , , , , ,Symbol ignored: *
Demo - 5,_Bankia, , , , , , , ,Symbol ignored: *
Demo - 5,_BNP, , , , , , , ,Symbol ignored: *
Demo - 5,_Commerzban, , , , , , , ,Symbol ignored: *
Demo - 5,_Daimler, , , , , , , ,Symbol ignored: *
Demo - 5,_Dbank, , , , , , , ,Symbol ignored: *
Demo - 5,_Danone, , , , , , , ,Symbol ignored: *
Demo - 5,_Dposte, , , , , , , ,Symbol ignored: *
Demo - 5,_EON, , , , , , , ,Symbol ignored: *
Demo - 5,_Iberdrola, , , , , , , ,Symbol ignored: *
Demo - 5,_Lufthansa, , , , , , , ,Symbol ignored: *
Demo - 5,_LVMH, , , , , , , ,Symbol ignored: *
Demo - 5,_Mapfre, , , , , , , ,Symbol ignored: *
Demo - 5,_Santander, , , , , , , ,Symbol ignored: *
Demo - 5,_Siemens, , , , , , , ,Symbol ignored: *
Demo - 5,_Societe, , , , , , , ,Symbol ignored: *
Demo - 5,_Telefonica, , , , , , , ,Symbol ignored: *
Demo - 5,_Total, , , , , , , ,Symbol ignored: *
Demo - 5,_Volkswagen, , , , , , , ,Symbol ignored: *
Demo - 5,.AUS200.cfh, , , , , , , ,Symbol ignored: *
Demo - 5,.DE30.cfh, , , , , , , ,Symbol ignored: *
Demo - 5,.ES35.cfh, , , , , , , ,Symbol ignored: *
Demo - 5,.F40.cfh, , , , , , , ,Symbol ignored: *
Demo - 5,.HK50.cfh, , , , , , , ,Symbol ignored: *
Demo - 5,.JP225.cfh, , , , , , , ,Symbol ignored: *
Demo - 5,.UK100.cfh, , , , , , , ,Symbol ignored: *
Demo - 5,.US30.cfh, , , , , , , ,Symbol ignored: *
Demo - 5,.US500.cfh, , , , , , , ,Symbol ignored: *
Demo - 5,.US100.cfh, , , , , , , ,Symbol ignored: *
Demo - 5,.USOil.cfh, , , , , , , ,Symbol ignored: *
Demo - 5,.UKOil.cfh, , , , , , , ,Symbol ignored: *
Demo - 5,AUDCAD.cfh, , , , , , , ,Symbol ignored: *
Demo - 5,AUDCHF.cfh, , , , , , , ,Symbol ignored: *
Demo - 5,AUDJPY.cfh, , , , , , , ,Symbol ignored: *
Demo - 5,AUDUSD.cfh, , , , , , , ,Symbol ignored: *
Demo - 5,CADCHF.cfh, , , , , , , ,Symbol ignored: *
Demo - 5,CADJPY.cfh, , , , , , , ,Symbol ignored: *
Demo - 5,CHFJPY.cfh, , , , , , , ,Symbol ignored: *
Demo - 5,EURAUD.cfh, , , , , , , ,Symbol ignored: *
Demo - 5,EURCAD.cfh, , , , , , , ,Symbol ignored: *
Demo - 5,EURGBP.cfh, , , , , , , ,Symbol ignored: *
Demo - 5,EURCHF.cfh, , , , , , , ,Symbol ignored: *
Demo - 5,EURJPY.cfh, , , , , , , ,Symbol ignored: *
Demo - 5,EURNOK.cfh, , , , , , , ,Symbol ignored: *
Demo - 5,EURNZD.cfh, , , , , , , ,Symbol ignored: *
Demo - 5,EURSEK.cfh, , , , , , , ,Symbol ignored: *
Demo - 5,EURTRY.cfh, , , , , , , ,Symbol ignored: *
Demo - 5,GBPJPY.cfh, , , , , , , ,Symbol ignored: *
Demo - 5,EURUSD.cfh, , , , , , , ,Symbol ignored: *
Demo - 5,GBPUSD.cfh, , , , , , , ,Symbol ignored: *
Demo - 5,GBPAUD.cfh, , , , , , , ,Symbol ignored: *
Demo - 5,GBPCAD.cfh, , , , , , , ,Symbol ignored: *
Demo - 5,GBPCHF.cfh, , , , , , , ,Symbol ignored: *
Demo - 5,USDCAD.cfh, , , , , , , ,Symbol ignored: *
Demo - 5,USDJPY.cfh, , , , , , , ,Symbol ignored: *
Demo - 5,USDCHF.cfh, , , , , , , ,Symbol ignored: *
Demo - 5,USDTRY.cfh, , , , , , , ,Symbol ignored: *
Demo - 5,USDMXN.cfh, , , , , , , ,Symbol ignored: *
Demo - 5,USDNOK.cfh, , , , , , , ,Symbol ignored: *
Demo - 5,USDSEK.cfh, , , , , , , ,Symbol ignored: *
Demo - 5,USDSGD.cfh, , , , , , , ,Symbol ignored: *
Demo - 5,USDZAR.cfh, , , , , , , ,Symbol ignored: *
Demo - 5,NOKSEK.cfh, , , , , , , ,Symbol ignored: *
Demo - 5,NZDCAD.cfh, , , , , , , ,Symbol ignored: *
Demo - 5,NZDCHF.cfh, , , , , , , ,Symbol ignored: *
Demo - 5,NZDJPY.cfh, , , , , , , ,Symbol ignored: *
Demo - 5,NZDUSD.cfh, , , , , , , ,Symbol ignored: *
Demo - 5,XAGUSD.cfh, , , , , , , ,Symbol ignored: *
Demo - 5,XAUUSD.cfh, , , , , , , ,Symbol ignored: *
Demo - 5,AUDUSD.lp, , , , , , , ,Symbol ignored: *
Demo - 5,EURGBP.lp, , , , , , , ,Symbol ignored: *
Demo - 5,EURCHF.lp, , , , , , , ,Symbol ignored: *
Demo - 5,EURJPY.lp, , , , , , , ,Symbol ignored: *
Demo - 5,EURUSD.lp, , , , , , , ,Symbol ignored: *
Demo - 5,GBPUSD.lp, , , , , , , ,Symbol ignored: *
Demo - 5,NZDUSD.lp, , , , , , , ,Symbol ignored: *
Demo - 5,USDCAD.lp, , , , , , , ,Symbol ignored: *
Demo - 5,USDCHF.lp, , , , , , , ,Symbol ignored: *
Demo - 5,USDJPY.lp, , , , , , , ,Symbol ignored: *
Demo - 5,XAGUSD.lp, , , , , , , ,Symbol ignored: *
Demo - 5,XAUUSD.lp, , , , , , , ,Symbol ignored: *
Demo - 5,GBPJPY.lp, , , , , , , ,Symbol ignored: *
Demo - 5,AUDCAD.lp, , , , , , , ,Symbol ignored: *
Demo - 5,AUDCHF.lp, , , , , , , ,Symbol ignored: *
Demo - 5,AUDJPY.lp, , , , , , , ,Symbol ignored: *
Demo - 5,AUDNZD.lp, , , , , , , ,Symbol ignored: *
Demo - 5,AUDSGD.lp, , , , , , , ,Symbol ignored: *
Demo - 5,CADCHF.lp, , , , , , , ,Symbol ignored: *
Demo - 5,CADJPY.lp, , , , , , , ,Symbol ignored: *
Demo - 5,CHFSGD.lp, , , , , , , ,Symbol ignored: *
Demo - 5,CHFJPY.lp, , , , , , , ,Symbol ignored: *
Demo - 5,EURAUD.lp, , , , , , , ,Symbol ignored: *
Demo - 5,EURCAD.lp, , , , , , , ,Symbol ignored: *
Demo - 5,EURNOK.lp, , , , , , , ,Symbol ignored: *
Demo - 5,EURNZD.lp, , , , , , , ,Symbol ignored: *
Demo - 5,EURSEK.lp, , , , , , , ,Symbol ignored: *
Demo - 5,EURSGD.lp, , , , , , , ,Symbol ignored: *
Demo - 5,EURTRY.lp, , , , , , , ,Symbol ignored: *
Demo - 5,.AUS200.lp, , , , , , , ,Symbol ignored: *
Demo - 5,.DE30.lp, , , , , , , ,Symbol ignored: *
Demo - 5,.ES35.lp, , , , , , , ,Symbol ignored: *
Demo - 5,.F40.lp, , , , , , , ,Symbol ignored: *
Demo - 5,.JP225.lp, , , , , , , ,Symbol ignored: *
Demo - 5,.UK100.lp, , , , , , , ,Symbol ignored: *
Demo - 5,.US30.lp, , , , , , , ,Symbol ignored: *
Demo - 5,.US500.lp, , , , , , , ,Symbol ignored: *
Demo - 5,.US100.lp, , , , , , , ,Symbol ignored: *
Demo - 5,.USOil.lp, , , , , , , ,Symbol ignored: *
Demo - 5,.UKOil.lp, , , , , , , ,Symbol ignored: *
Demo - 5,EURUSD.a, , , , , , , ,Symbol ignored: *
Demo - 5,EURJPY.a, , , , , , , ,Symbol ignored: *
Demo - 5,USDJPY.a, , , , , , , ,Symbol ignored: *
Demo - 5,AUDUSD.a, , , , , , , ,Symbol ignored: *
Demo - 5,.US100.a, , , , , , , ,Symbol ignored: *
Demo - 5,XAUUSD.a, , , , , , , ,Symbol ignored: *
Demo - 5,XAGUSD.a, , , , , , , ,Symbol ignored: *
Demo - 5,BTCUSD.a, , , , , , , ,Symbol ignored: *
Demo - 5,GBPUSD.a, , , , , , , ,Symbol ignored: *
Demo - 5,.DE30.a, , , , , , , ,Symbol ignored: *
Demo - 5,.US30.a, , , , , , , ,Symbol ignored: *
Demo - 5,EURCHF.a, , , , , , , ,Symbol ignored: *
Demo - 5,USDCHF.a, , , , , , , ,Symbol ignored: *
Demo - 5,.USOil.a, , , , , , , ,Symbol ignored: *
Demo - 5,.UKOil.a, , , , , , , ,Symbol ignored: *
Demo - 5,.US500.a, , , , , , , ,Symbol ignored: *
Demo - 5,.UK100.a, , , , , , , ,Symbol ignored: *
Demo - 5,.AUS200.a, , , , , , , ,Symbol ignored: *
Demo - 5,.JP225.a, , , , , , , ,Symbol ignored: *
Demo - 5,.HK50.a, , , , , , , ,Symbol ignored: *
Demo - 5,.F40.a, , , , , , , ,Symbol ignored: *
Demo - 5,.STOXX50.a, , , , , , , ,Symbol ignored: *
Demo - 5,AUDCAD.a, , , , , , , ,Symbol ignored: *
Demo - 5,AUDCHF.a, , , , , , , ,Symbol ignored: *
Demo - 5,AUDJPY.a, , , , , , , ,Symbol ignored: *
Demo - 5,AUDNZD.a, , , , , , , ,Symbol ignored: *
Demo - 5,AUDSGD.a, , , , , , , ,Symbol ignored: *
Demo - 5,CADCHF.a, , , , , , , ,Symbol ignored: *
Demo - 5,CADJPY.a, , , , , , , ,Symbol ignored: *
Demo - 5,CHFSGD.a, , , , , , , ,Symbol ignored: *
Demo - 5,CHFJPY.a, , , , , , , ,Symbol ignored: *
Demo - 5,EURAUD.a, , , , , , , ,Symbol ignored: *
Demo - 5,EURCAD.a, , , , , , , ,Symbol ignored: *
Demo - 5,EURGBP.a, , , , , , , ,Symbol ignored: *
Demo - 5,EURNOK.a, , , , , , , ,Symbol ignored: *
Demo - 5,EURNZD.a, , , , , , , ,Symbol ignored: *
Demo - 5,EURSEK.a, , , , , , , ,Symbol ignored: *
Demo - 5,EURSGD.a, , , , , , , ,Symbol ignored: *
Demo - 5,EURTRY.a, , , , , , , ,Symbol ignored: *
Demo - 5,GBPAUD.a, , , , , , , ,Symbol ignored: *
Demo - 5,GBPCAD.a, , , , , , , ,Symbol ignored: *
Demo - 5,GBPCHF.a, , , , , , , ,Symbol ignored: *
Demo - 5,GBPJPY.a, , , , , , , ,Symbol ignored: *
Demo - 5,GBPNZD.a, , , , , , , ,Symbol ignored: *
Demo - 5,NOKJPY.a, , , , , , , ,Symbol ignored: *
Demo - 5,NOKSEK.a, , , , , , , ,Symbol ignored: *
Demo - 5,NZDCAD.a, , , , , , , ,Symbol ignored: *
Demo - 5,NZDCHF.a, , , , , , , ,Symbol ignored: *
Demo - 5,NZDJPY.a, , , , , , , ,Symbol ignored: *
Demo - 5,NZDUSD.a, , , , , , , ,Symbol ignored: *
Demo - 5,SGDJPY.a, , , , , , , ,Symbol ignored: *
Demo - 5,USDCAD.a, , , , , , , ,Symbol ignored: *
Demo - 5,USDCNH.a, , , , , , , ,Symbol ignored: *
Demo - 5,USDDKK.a, , , , , , , ,Symbol ignored: *
Demo - 5,USDHUF.a, , , , , , , ,Symbol ignored: *
Demo - 5,USDHKD.a, , , , , , , ,Symbol ignored: *
Demo - 5,USDMXN.a, , , , , , , ,Symbol ignored: *
Demo - 5,USDNOK.a, , , , , , , ,Symbol ignored: *
Demo - 5,USDPLN.a, , , , , , , ,Symbol ignored: *
Demo - 5,USDSEK.a, , , , , , , ,Symbol ignored: *
Demo - 5,USDSGD.a, , , , , , , ,Symbol ignored: *
Demo - 5,USDTRY.a, , , , , , , ,Symbol ignored: *
